product_id,sale_date,units_sold
28666291,2025-10-22,45
28666291,2025-10-23,46
28666291,2025-10-24,41
28666291,2025-10-25,42
28666291,2025-10-26,35
28666291,2025-10-27,39
28666291,2025-10-28,40
28666291,2025-10-29,33
28666291,2025-10-30,32
28666291,2025-10-31,39
28666291,2025-11-01,31
28666291,2025-11-02,37
28666291,2025-11-03,28
28666291,2025-11-04,33
28666291,2025-11-05,34
28666291,2025-11-06,34
28666291,2025-11-07,29
28666291,2025-11-08,26
28666291,2025-11-09,27
28666291,2025-11-10,32
28666291,2025-11-11,28
28666291,2025-11-12,27
28666291,2025-11-13,33
28666291,2025-11-14,29
28666291,2025-11-15,31
28666291,2025-11-16,32
28666291,2025-11-17,25
28666291,2025-11-18,27
28666291,2025-11-19,31
28666291,2025-11-20,26
28666291,2025-11-21,25
28666291,2025-11-22,27
28666291,2025-11-23,28
28666291,2025-11-24,28
28666291,2025-11-25,29
28666291,2025-11-26,28
28666291,2025-11-27,29
28666291,2025-11-28,29
28666291,2025-11-29,26
28666291,2025-11-30,25
28666291,2025-12-01,28
28666291,2025-12-02,27
28666291,2025-12-03,24
28666291,2025-12-04,25
28666291,2025-12-05,24
28666291,2025-12-06,23
28666291,2025-12-07,28
28666291,2025-12-08,26
28666291,2025-12-09,27
28666291,2025-12-10,29
28666291,2025-12-11,24
28666291,2025-12-12,27
28666291,2025-12-13,24
28666291,2025-12-14,28
28666291,2025-12-15,23
28666291,2025-12-16,24
28666291,2025-12-17,26
28666291,2025-12-18,26
28666291,2025-12-19,27
28666291,2025-12-20,23
28666291,2025-12-21,23
28666291,2025-12-22,23
28666291,2025-12-23,24
28666291,2025-12-24,29
28666291,2025-12-25,27
28666291,2025-12-26,23
28666291,2025-12-27,26
28666291,2025-12-28,23
28666291,2025-12-29,27
28666291,2025-12-30,23
28666291,2025-12-31,25
28666291,2026-01-01,28
28666291,2026-01-02,25
28666291,2026-01-03,26
28666291,2026-01-04,28
28666291,2026-01-05,27
28666291,2026-01-06,23
28666291,2026-01-07,25
28666291,2026-01-08,25
28666291,2026-01-09,26
28666291,2026-01-10,27
28666291,2026-01-11,25
28666291,2026-01-12,25
28666291,2026-01-13,24
28666291,2026-01-14,26
28666291,2026-01-15,28
28666291,2026-01-16,21
28666291,2026-01-17,24
28666291,2026-01-18,22
28666291,2026-01-19,26
28666291,2026-01-20,23
28666291,2026-01-21,26
28666291,2026-01-22,21
28666291,2026-01-23,24
28666291,2026-01-24,26
28666291,2026-01-25,25
28666291,2026-01-26,24
28666291,2026-01-27,23
28666291,2026-01-28,29
28666291,2026-01-29,23
28666291,2026-01-30,26
28666291,2026-01-31,23
28666291,2026-02-01,26
28666291,2026-02-02,29
28666291,2026-02-03,25
28666291,2026-02-04,27
28666291,2026-02-05,23
28666291,2026-02-06,26
28666291,2026-02-07,23
28666291,2026-02-08,24
28666291,2026-02-09,24
28666291,2026-02-10,22
28666291,2026-02-11,26
28666291,2026-02-12,26
28666291,2026-02-13,22
28666291,2026-02-14,25
28666291,2026-02-15,25
28666291,2026-02-16,24
28666291,2026-02-17,27
28666291,2026-02-18,26
28666291,2026-02-19,24
28666291,2026-02-20,22
28666291,2026-02-21,25
28666291,2026-02-22,27
28666291,2026-02-23,30
28666291,2026-02-24,28
28666291,2026-02-25,22
28666291,2026-02-26,28
28666291,2026-02-27,26
28666291,2026-02-28,29
28666291,2026-03-01,24
28666291,2026-03-02,26
28666291,2026-03-03,22
28666291,2026-03-04,27
28666291,2026-03-05,21
28666291,2026-03-06,28
28666291,2026-03-07,23
28666291,2026-03-08,23
28666291,2026-03-09,22
28666291,2026-03-10,28
28666291,2026-03-11,29
28666291,2026-03-12,24
28666291,2026-03-13,25
28666292,2025-03-14,49
28666292,2025-03-15,43
28666292,2025-03-16,58
28666292,2025-03-17,54
28666292,2025-03-18,53
28666292,2025-03-19,48
28666292,2025-03-20,51
28666292,2025-03-21,53
28666292,2025-03-22,54
28666292,2025-03-23,49
28666292,2025-03-24,50
28666292,2025-03-25,53
28666292,2025-03-26,53
28666292,2025-03-27,46
28666292,2025-03-28,54
28666292,2025-03-29,49
28666292,2025-03-30,53
28666292,2025-03-31,47
28666292,2025-04-01,48
28666292,2025-04-02,50
28666292,2025-04-03,47
28666292,2025-04-04,58
28666292,2025-04-05,30
28666292,2025-04-13,43
28666292,2025-04-14,56
28666292,2025-04-15,51
28666292,2025-04-16,54
28666292,2025-04-17,56
28666292,2025-04-18,47
28666292,2025-04-19,51
28666292,2025-04-20,55
28666292,2025-04-21,45
28666292,2025-04-22,46
28666292,2025-04-23,43
28666292,2025-04-24,57
28666292,2025-04-25,51
28666292,2025-04-26,55
28666292,2025-04-27,43
28666292,2025-04-28,52
28666292,2025-04-29,54
28666292,2025-04-30,47
28666292,2025-05-01,50
28666292,2025-05-02,46
28666292,2025-05-03,52
28666292,2025-05-04,50
28666292,2025-05-05,48
28666292,2025-05-06,49
28666292,2025-05-07,44
28666292,2025-05-08,56
28666292,2025-05-09,47
28666292,2025-05-10,50
28666292,2025-05-11,56
28666292,2025-05-12,50
28666292,2025-05-13,52
28666292,2025-05-14,47
28666292,2025-05-15,57
28666292,2025-05-16,45
28666292,2025-05-17,55
28666292,2025-05-18,47
28666292,2025-05-19,55
28666292,2025-05-20,53
28666292,2025-05-21,44
28666292,2025-05-22,44
28666292,2025-05-23,52
28666292,2025-05-24,57
28666292,2025-05-25,55
28666292,2025-05-26,48
28666292,2025-05-27,48
28666292,2025-05-28,56
28666292,2025-05-29,49
28666292,2025-05-30,44
28666292,2025-05-31,53
28666292,2025-06-01,51
28666292,2025-06-02,49
28666292,2025-06-03,49
28666292,2025-06-04,46
28666292,2025-06-05,52
28666292,2025-06-06,55
28666292,2025-06-07,43
28666292,2025-06-08,48
28666292,2025-06-09,56
28666292,2025-06-10,49
28666292,2025-06-11,55
28666292,2025-06-12,46
28666292,2025-06-13,52
28666292,2025-06-14,55
28666292,2025-06-15,46
28666292,2025-06-16,52
28666292,2025-06-17,48
28666292,2025-06-18,45
28666292,2025-06-19,48
28666292,2025-06-20,43
28666292,2025-06-21,53
28666292,2025-06-22,43
28666292,2025-06-23,48
28666292,2025-06-24,53
28666292,2025-06-25,58
28666292,2025-06-26,52
28666292,2025-06-27,48
28666292,2025-06-28,55
28666292,2025-06-29,56
28666292,2025-06-30,53
28666292,2025-07-01,58
28666292,2025-07-02,51
28666292,2025-07-03,53
28666292,2025-07-04,52
28666292,2025-07-05,52
28666292,2025-07-06,56
28666292,2025-07-07,56
28666292,2025-07-08,44
28666292,2025-07-09,46
28666292,2025-07-10,52
28666292,2025-07-11,59
28666292,2025-07-12,43
28666292,2025-07-13,52
28666292,2025-07-14,42
28666292,2025-07-15,55
28666292,2025-07-16,42
28666292,2025-07-17,45
28666292,2025-07-18,48
28666292,2025-07-19,45
28666292,2025-07-20,45
28666292,2025-07-21,46
28666292,2025-07-22,57
28666292,2025-07-23,52
28666292,2025-07-24,52
28666292,2025-07-25,55
28666292,2025-07-26,51
28666292,2025-07-27,53
28666292,2025-07-28,47
28666292,2025-07-29,54
28666292,2025-07-30,57
28666292,2025-07-31,53
28666292,2025-08-01,50
28666292,2025-08-02,46
28666292,2025-08-03,55
28666292,2025-08-04,52
28666292,2025-08-05,45
28666292,2025-08-06,56
28666292,2025-08-07,48
28666292,2025-08-08,56
28666292,2025-08-09,48
28666292,2025-08-10,48
28666292,2025-08-11,56
28666292,2025-08-12,47
28666292,2025-08-13,47
28666292,2025-08-14,54
28666292,2025-08-15,55
28666292,2025-08-16,57
28666292,2025-08-17,54
28666292,2025-08-18,44
28666292,2025-08-19,49
28666292,2025-08-20,56
28666292,2025-08-21,52
28666292,2025-08-22,57
28666292,2025-08-23,53
28666292,2025-08-24,44
28666292,2025-08-25,52
28666292,2025-08-26,55
28666292,2025-08-27,48
28666292,2025-08-28,48
28666292,2025-08-29,51
28666292,2025-08-30,54
28666292,2025-08-31,58
28666292,2025-09-01,53
28666292,2025-09-02,55
28666292,2025-09-03,50
28666292,2025-09-04,56
28666292,2025-09-05,53
28666292,2025-09-06,49
28666292,2025-09-07,43
28666292,2025-09-08,47
28666292,2025-09-09,50
28666292,2025-09-10,56
28666292,2025-09-11,54
28666292,2025-09-12,43
28666292,2025-09-13,54
28666292,2025-09-14,52
28666292,2025-09-15,55
28666292,2025-09-16,51
28666292,2025-09-17,55
28666292,2025-09-18,48
28666292,2025-09-19,44
28666292,2025-09-20,49
28666292,2025-09-21,54
28666292,2025-09-22,59
28666292,2025-09-23,58
28666292,2025-09-24,44
28666292,2025-09-25,44
28666292,2025-09-26,53
28666292,2025-09-27,51
28666292,2025-09-28,52
28666292,2025-09-29,45
28666292,2025-09-30,47
28666292,2025-10-01,52
28666292,2025-10-02,51
28666292,2025-10-03,53
28666292,2025-10-04,43
28666292,2025-10-05,44
28666292,2025-10-06,49
28666292,2025-10-07,45
28666292,2025-10-08,42
28666292,2025-10-09,50
28666292,2025-10-10,53
28666292,2025-10-11,44
28666292,2025-10-12,48
28666292,2025-10-13,55
28666292,2025-10-14,48
28666292,2025-10-15,42
28666292,2025-10-16,46
28666292,2025-10-17,46
28666292,2025-10-18,50
28666292,2025-10-19,56
28666292,2025-10-20,55
28666292,2025-10-21,48
28666292,2025-10-22,56
28666292,2025-10-23,51
28666292,2025-10-24,49
28666292,2025-10-25,46
28666292,2025-10-26,50
28666292,2025-10-27,45
28666292,2025-10-28,46
28666292,2025-10-29,55
28666292,2025-10-30,48
28666292,2025-10-31,51
28666292,2025-11-01,53
28666292,2025-11-02,51
28666292,2025-11-03,57
28666292,2025-11-04,55
28666292,2025-11-05,55
28666292,2025-11-06,51
28666292,2025-11-07,56
28666292,2025-11-08,58
28666292,2025-11-09,42
28666292,2025-11-10,57
28666292,2025-11-11,51
28666292,2025-11-12,44
28666292,2025-11-13,54
28666292,2025-11-14,45
28666292,2025-11-15,48
28666292,2025-11-16,50
28666292,2025-11-17,52
28666292,2025-11-18,43
28666292,2025-11-19,50
28666292,2025-11-20,55
28666292,2025-11-21,52
28666292,2025-11-22,44
28666292,2025-11-23,47
28666292,2025-11-24,57
28666292,2025-11-25,56
28666292,2025-11-26,57
28666292,2025-11-27,52
28666292,2025-11-28,43
28666292,2025-11-29,48
28666292,2025-11-30,57
28666292,2025-12-01,52
28666292,2025-12-02,51
28666292,2025-12-03,42
28666292,2025-12-04,47
28666292,2025-12-05,53
28666292,2025-12-06,50
28666292,2025-12-07,57
28666292,2025-12-08,47
28666292,2025-12-09,45
28666292,2025-12-10,57
28666292,2025-12-11,53
28666292,2025-12-12,53
28666292,2025-12-13,49
28666292,2025-12-14,55
28666292,2025-12-15,48
28666292,2025-12-16,51
28666292,2025-12-17,47
28666292,2025-12-18,49
28666292,2025-12-19,48
28666292,2025-12-20,53
28666292,2025-12-21,44
28666292,2025-12-22,52
28666292,2025-12-23,56
28666292,2025-12-24,53
28666292,2025-12-25,55
28666292,2025-12-26,49
28666292,2025-12-27,46
28666292,2025-12-28,55
28666292,2025-12-29,44
28666292,2025-12-30,45
28666292,2025-12-31,53
28666292,2026-01-01,43
28666292,2026-01-02,51
28666292,2026-01-03,47
28666292,2026-01-04,53
28666292,2026-01-05,51
28666292,2026-01-06,56
28666292,2026-01-07,47
28666292,2026-01-08,51
28666292,2026-01-09,49
28666292,2026-01-10,56
28666292,2026-01-11,47
28666292,2026-01-12,43
28666292,2026-01-13,42
28666292,2026-01-14,57
28666292,2026-01-15,50
28666292,2026-01-16,56
28666292,2026-01-17,53
28666292,2026-01-18,51
28666292,2026-01-19,46
28666292,2026-01-20,49
28666292,2026-01-21,52
28666292,2026-01-22,47
28666292,2026-01-23,45
28666292,2026-01-24,46
28666292,2026-01-25,47
28666292,2026-01-26,44
28666292,2026-01-27,41
28666292,2026-01-28,45
28666292,2026-01-29,46
28666292,2026-01-30,53
28666292,2026-01-31,57
28666292,2026-02-01,57
28666292,2026-02-02,49
28666292,2026-02-03,56
28666292,2026-02-04,37
28666292,2026-02-10,52
28666292,2026-02-11,44
28666292,2026-02-12,44
28666292,2026-02-13,46
28666292,2026-02-14,43
28666292,2026-02-15,54
28666292,2026-02-16,52
28666292,2026-02-17,53
28666292,2026-02-18,48
28666292,2026-02-19,54
28666292,2026-02-20,48
28666292,2026-02-21,41
28666292,2026-02-22,55
28666292,2026-02-23,49
28666292,2026-02-24,51
28666292,2026-02-25,55
28666292,2026-02-26,43
28666292,2026-02-27,41
28666292,2026-02-28,46
28666292,2026-03-01,52
28666292,2026-03-02,45
28666292,2026-03-03,48
28666292,2026-03-04,56
28666292,2026-03-05,48
28666292,2026-03-06,47
28666292,2026-03-07,49
28666292,2026-03-08,54
28666292,2026-03-09,47
28666292,2026-03-10,51
28666292,2026-03-11,51
28666292,2026-03-12,55
28666292,2026-03-13,49
28666293,2025-03-14,21
28666293,2025-03-15,25
28666293,2025-03-16,28
28666293,2025-03-17,22
28666293,2025-03-18,25
28666293,2025-03-19,27
28666293,2025-03-20,25
28666293,2025-03-21,28
28666293,2025-03-22,26
28666293,2025-03-23,28
28666293,2025-03-24,23
28666293,2025-03-25,26
28666293,2025-03-26,23
28666293,2025-03-27,27
28666293,2025-03-28,23
28666293,2025-03-29,27
28666293,2025-03-30,26
28666293,2025-03-31,24
28666293,2025-04-01,25
28666293,2025-04-02,26
28666293,2025-04-03,26
28666293,2025-04-04,28
28666293,2025-04-05,26
28666293,2025-04-06,23
28666293,2025-04-07,27
28666293,2025-04-08,26
28666293,2025-04-09,24
28666293,2025-04-10,27
28666293,2025-04-11,26
28666293,2025-04-12,22
28666293,2025-04-13,23
28666293,2025-04-14,27
28666293,2025-04-15,26
28666293,2025-04-16,29
28666293,2025-04-17,23
28666293,2025-04-18,23
28666293,2025-04-19,22
28666293,2025-04-20,24
28666293,2025-04-21,23
28666293,2025-04-22,25
28666293,2025-04-23,28
28666293,2025-04-24,25
28666293,2025-04-25,27
28666293,2025-04-26,26
28666293,2025-04-27,24
28666293,2025-04-28,25
28666293,2025-04-29,29
28666293,2025-04-30,24
28666293,2025-05-01,25
28666293,2025-05-02,25
28666293,2025-05-03,28
28666293,2025-05-04,27
28666293,2025-05-05,21
28666293,2025-05-06,27
28666293,2025-05-07,25
28666293,2025-05-08,20
28666293,2025-05-09,25
28666293,2025-05-10,28
28666293,2025-05-11,23
28666293,2025-05-12,21
28666293,2025-05-13,26
28666293,2025-05-14,28
28666293,2025-05-15,24
28666293,2025-05-16,24
28666293,2025-05-17,24
28666293,2025-05-18,25
28666293,2025-05-19,25
28666293,2025-05-20,24
28666293,2025-05-21,27
28666293,2025-05-22,24
28666293,2025-05-23,23
28666293,2025-05-24,26
28666293,2025-05-25,22
28666293,2025-05-26,28
28666293,2025-05-27,30
28666293,2025-05-28,24
28666293,2025-05-29,22
28666293,2025-05-30,26
28666293,2025-05-31,25
28666293,2025-06-01,23
28666293,2025-06-02,27
28666293,2025-06-03,23
28666293,2025-06-04,21
28666293,2025-06-05,23
28666293,2025-06-06,23
28666293,2025-06-07,25
28666293,2025-06-08,29
28666293,2025-06-09,25
28666293,2025-06-10,28
28666293,2025-06-11,28
28666293,2025-06-12,29
28666293,2025-06-13,29
28666293,2025-06-14,24
28666293,2025-06-15,29
28666293,2025-06-16,25
28666293,2025-06-17,28
28666293,2025-06-18,28
28666293,2025-06-19,30
28666293,2025-06-20,34
28666293,2025-06-21,30
28666293,2025-06-22,25
28666293,2025-06-23,30
28666293,2025-06-24,33
28666293,2025-06-25,27
28666293,2025-06-26,36
28666293,2025-06-27,29
28666293,2025-06-28,37
28666293,2025-06-29,36
28666293,2025-06-30,37
28666293,2025-07-01,39
28666293,2025-07-02,34
28666293,2025-07-03,36
28666293,2025-07-04,37
28666293,2025-07-05,34
28666293,2025-07-06,43
28666293,2025-07-07,44
28666293,2025-07-08,44
28666293,2025-07-09,37
28666293,2025-07-10,39
28666293,2025-07-11,41
28666293,2025-07-12,42
28666293,2025-07-13,43
28666293,2025-07-14,50
28666293,2025-07-15,46
28666293,2025-07-16,43
28666293,2025-07-17,53
28666293,2025-07-18,55
28666293,2025-07-19,52
28666293,2025-07-20,53
28666293,2025-07-21,48
28666293,2025-07-22,64
28666293,2025-07-23,54
28666293,2025-07-24,65
28666293,2025-07-25,66
28666293,2025-07-26,57
28666293,2025-07-27,57
28666293,2025-07-28,70
28666293,2025-07-29,61
28666293,2025-07-30,69
28666293,2025-07-31,66
28666293,2025-08-01,71
28666293,2025-08-02,79
28666293,2025-08-03,67
28666293,2025-08-04,80
28666293,2025-08-05,83
28666293,2025-08-06,86
28666293,2025-08-07,80
28666293,2025-08-08,74
28666293,2025-08-09,80
28666293,2025-08-10,81
28666293,2025-08-11,96
28666293,2025-08-12,80
28666293,2025-08-13,95
28666293,2025-08-14,88
28666293,2025-08-15,84
28666293,2025-08-16,93
28666293,2025-08-17,86
28666293,2025-08-18,96
28666293,2025-08-19,95
28666293,2025-08-20,107
28666293,2025-08-21,84
28666293,2025-08-22,88
28666293,2025-08-23,99
28666293,2025-08-24,106
28666293,2025-08-25,100
28666293,2025-08-26,88
28666293,2025-08-27,115
28666293,2025-08-28,108
28666293,2025-08-29,97
28666293,2025-08-30,107
28666293,2025-08-31,90
28666293,2025-09-01,92
28666293,2025-09-02,106
28666293,2025-09-03,93
28666293,2025-09-04,87
28666293,2025-09-05,101
28666293,2025-09-06,102
28666293,2025-09-07,112
28666293,2025-09-08,91
28666293,2025-09-09,95
28666293,2025-09-10,103
28666293,2025-09-11,94
28666293,2025-09-12,91
28666293,2025-09-13,106
28666293,2025-09-14,106
28666293,2025-09-15,84
28666293,2025-09-16,79
28666293,2025-09-17,80
28666293,2025-09-18,94
28666293,2025-09-19,88
28666293,2025-09-20,85
28666293,2025-09-21,72
28666293,2025-09-22,72
28666293,2025-09-23,91
28666293,2025-09-24,86
28666293,2025-09-25,72
28666293,2025-09-26,67
28666293,2025-09-27,84
28666293,2025-09-28,81
28666293,2025-09-29,69
28666293,2025-09-30,78
28666293,2025-10-01,69
28666293,2025-10-02,58
28666293,2025-10-03,56
28666293,2025-10-04,68
28666293,2025-10-05,64
28666293,2025-10-06,60
28666293,2025-10-07,56
28666293,2025-10-08,57
28666293,2025-10-09,52
28666293,2025-10-10,55
28666293,2025-10-11,62
28666293,2025-10-12,53
28666293,2025-10-13,53
28666293,2025-10-14,42
28666293,2025-10-15,55
28666293,2025-10-16,54
28666293,2025-10-17,41
28666293,2025-10-18,48
28666293,2025-10-19,48
28666293,2025-10-20,47
28666293,2025-10-21,45
28666293,2025-10-22,48
28666293,2025-10-23,42
28666293,2025-10-24,42
28666293,2025-10-25,34
28666293,2025-10-26,38
28666293,2025-10-27,40
28666293,2025-10-28,34
28666293,2025-10-29,40
28666293,2025-10-30,37
28666293,2025-10-31,29
28666293,2025-11-01,29
28666293,2025-11-02,37
28666293,2025-11-03,29
28666293,2025-11-04,34
28666293,2025-11-05,32
28666293,2025-11-06,31
28666293,2025-11-07,35
28666293,2025-11-08,31
28666293,2025-11-09,31
28666293,2025-11-10,30
28666293,2025-11-11,30
28666293,2025-11-12,26
28666293,2025-11-13,32
28666293,2025-11-14,33
28666293,2025-11-15,28
28666293,2025-11-16,27
28666293,2025-11-17,31
28666293,2025-11-18,24
28666293,2025-11-19,25
28666293,2025-11-20,29
28666293,2025-11-21,25
28666293,2025-11-22,30
28666293,2025-11-23,24
28666293,2025-11-24,30
28666293,2025-11-25,23
28666293,2025-11-26,29
28666293,2025-11-27,25
28666293,2025-11-28,23
28666293,2025-11-29,23
28666293,2025-11-30,26
28666293,2025-12-01,27
28666293,2025-12-02,25
28666293,2025-12-03,22
28666293,2025-12-04,26
28666293,2025-12-05,29
28666293,2025-12-06,26
28666293,2025-12-07,24
28666293,2025-12-08,28
28666293,2025-12-09,30
28666293,2025-12-10,24
28666293,2025-12-11,24
28666293,2025-12-12,31
28666293,2025-12-13,23
28666293,2025-12-14,26
28666293,2025-12-15,25
28666293,2025-12-16,26
28666293,2025-12-17,24
28666293,2025-12-18,22
28666293,2025-12-19,21
28666293,2025-12-20,24
28666293,2025-12-21,23
28666293,2025-12-22,23
28666293,2025-12-23,27
28666293,2025-12-24,24
28666293,2025-12-25,23
28666293,2025-12-26,23
28666293,2025-12-27,28
28666293,2025-12-28,24
28666293,2025-12-29,24
28666293,2025-12-30,24
28666293,2025-12-31,26
28666293,2026-01-01,28
28666293,2026-01-02,26
28666293,2026-01-03,23
28666293,2026-01-04,24
28666293,2026-01-05,25
28666293,2026-01-06,22
28666293,2026-01-07,24
28666293,2026-01-08,26
28666293,2026-01-09,22
28666293,2026-01-10,30
28666293,2026-01-11,28
28666293,2026-01-12,20
28666293,2026-01-13,22
28666293,2026-01-14,23
28666293,2026-01-15,24
28666293,2026-01-16,22
28666293,2026-01-17,25
28666293,2026-01-18,22
28666293,2026-01-19,22
28666293,2026-01-20,26
28666293,2026-01-21,25
28666293,2026-01-22,23
28666293,2026-01-23,25
28666293,2026-01-24,25
28666293,2026-01-25,30
28666293,2026-01-26,28
28666293,2026-01-27,24
28666293,2026-01-28,26
28666293,2026-01-29,26
28666293,2026-01-30,24
28666293,2026-01-31,29
28666293,2026-02-01,27
28666293,2026-02-02,25
28666293,2026-02-03,29
28666293,2026-02-04,25
28666293,2026-02-05,26
28666293,2026-02-06,24
28666293,2026-02-07,22
28666293,2026-02-08,23
28666293,2026-02-09,24
28666293,2026-02-10,25
28666293,2026-02-11,29
28666293,2026-02-12,24
28666293,2026-02-13,25
28666293,2026-02-14,23
28666293,2026-02-15,23
28666293,2026-02-16,23
28666293,2026-02-17,26
28666293,2026-02-18,26
28666293,2026-02-19,25
28666293,2026-02-20,22
28666293,2026-02-21,28
28666293,2026-02-22,26
28666293,2026-02-23,22
28666293,2026-02-24,28
28666293,2026-02-25,22
28666293,2026-02-26,23
28666293,2026-02-27,26
28666293,2026-02-28,21
28666293,2026-03-01,27
28666293,2026-03-02,24
28666293,2026-03-03,30
28666293,2026-03-04,23
28666293,2026-03-05,26
28666293,2026-03-06,28
28666293,2026-03-07,22
28666293,2026-03-08,24
28666293,2026-03-09,29
28666293,2026-03-10,28
28666293,2026-03-11,25
28666293,2026-03-12,22
28666293,2026-03-13,26
28666294,2025-03-14,10
28666294,2025-03-15,11
28666294,2025-03-16,10
28666294,2025-03-17,11
28666294,2025-03-18,11
28666294,2025-03-19,11
28666294,2025-03-20,9
28666294,2025-03-21,9
28666294,2025-03-22,11
28666294,2025-03-23,8
28666294,2025-03-24,11
28666294,2025-03-25,9
28666294,2025-03-26,10
28666294,2025-03-27,11
28666294,2025-03-28,10
28666294,2025-03-29,11
28666294,2025-03-30,11
28666294,2025-03-31,8
28666294,2025-04-01,11
28666294,2025-04-02,9
28666294,2025-04-03,8
28666294,2025-04-04,12
28666294,2025-04-05,9
28666294,2025-04-06,12
28666294,2025-04-07,10
28666294,2025-04-08,10
28666294,2025-04-09,11
28666294,2025-04-10,10
28666294,2025-04-11,8
28666294,2025-04-12,10
28666294,2025-04-13,10
28666294,2025-04-14,7
28666294,2025-04-15,8
28666294,2025-04-16,10
28666294,2025-04-17,10
28666294,2025-04-18,10
28666294,2025-04-19,9
28666294,2025-04-20,10
28666294,2025-04-21,11
28666294,2025-04-22,11
28666294,2025-04-23,10
28666294,2025-04-24,10
28666294,2025-04-25,9
28666294,2025-04-26,10
28666294,2025-04-27,11
28666294,2025-04-28,9
28666294,2025-04-29,11
28666294,2025-04-30,12
28666294,2025-05-01,12
28666294,2025-05-02,10
28666294,2025-05-03,9
28666294,2025-05-04,10
28666294,2025-05-05,8
28666294,2025-05-06,8
28666294,2025-05-07,11
28666294,2025-05-08,12
28666294,2025-05-09,8
28666294,2025-05-10,10
28666294,2025-05-11,8
28666294,2025-05-12,10
28666294,2025-05-13,9
28666294,2025-05-14,14
28666294,2025-05-15,11
28666294,2025-05-16,6
28666294,2025-05-17,10
28666294,2025-05-18,11
28666294,2025-05-19,11
28666294,2025-05-20,10
28666294,2025-05-21,12
28666294,2025-05-22,9
28666294,2025-05-23,10
28666294,2025-05-24,10
28666294,2025-05-25,10
28666294,2025-05-26,10
28666294,2025-05-27,10
28666294,2025-05-28,9
28666294,2025-05-29,9
28666294,2025-05-30,11
28666294,2025-05-31,11
28666294,2025-06-01,11
28666294,2025-06-02,11
28666294,2025-06-03,11
28666294,2025-06-04,11
28666294,2025-06-05,11
28666294,2025-06-06,8
28666294,2025-06-07,8
28666294,2025-06-08,11
28666294,2025-06-09,10
28666294,2025-06-10,9
28666294,2025-06-11,11
28666294,2025-06-12,10
28666294,2025-06-13,11
28666294,2025-06-14,8
28666294,2025-06-15,10
28666294,2025-06-16,9
28666294,2025-06-17,12
28666294,2025-06-18,9
28666294,2025-06-19,10
28666294,2025-06-20,10
28666294,2025-06-21,10
28666294,2025-06-22,10
28666294,2025-06-23,12
28666294,2025-06-24,9
28666294,2025-06-25,11
28666294,2025-06-26,8
28666294,2025-06-27,11
28666294,2025-06-28,7
28666294,2025-06-29,10
28666294,2025-06-30,10
28666294,2025-07-01,10
28666294,2025-07-02,10
28666294,2025-07-03,7
28666294,2025-07-04,10
28666294,2025-07-05,12
28666294,2025-07-06,10
28666294,2025-07-07,12
28666294,2025-07-08,11
28666294,2025-07-09,11
28666294,2025-07-10,10
28666294,2025-07-11,11
28666294,2025-07-12,10
28666294,2025-07-13,11
28666294,2025-07-14,8
28666294,2025-07-15,10
28666294,2025-07-16,9
28666294,2025-07-17,11
28666294,2025-07-18,7
28666294,2025-07-19,12
28666294,2025-07-20,10
28666294,2025-07-21,9
28666294,2025-07-22,9
28666294,2025-07-23,8
28666294,2025-07-24,10
28666294,2025-07-25,11
28666294,2025-07-26,10
28666294,2025-07-27,12
28666294,2025-07-28,12
28666294,2025-07-29,7
28666294,2025-07-30,9
28666294,2025-07-31,12
28666294,2025-08-01,9
28666294,2025-08-02,10
28666294,2025-08-03,10
28666294,2025-08-04,11
28666294,2025-08-05,10
28666294,2025-08-06,10
28666294,2025-08-07,11
28666294,2025-08-08,11
28666294,2025-08-09,9
28666294,2025-08-10,8
28666294,2025-08-11,8
28666294,2025-08-12,10
28666294,2025-08-13,10
28666294,2025-08-14,14
28666294,2025-08-15,9
28666294,2025-08-16,9
28666294,2025-08-17,8
28666294,2025-08-18,11
28666294,2025-08-19,12
28666294,2025-08-20,12
28666294,2025-08-21,12
28666294,2025-08-22,9
28666294,2025-08-23,10
28666294,2025-08-24,10
28666294,2025-08-25,9
28666294,2025-08-26,10
28666294,2025-08-27,12
28666294,2025-08-28,10
28666294,2025-08-29,10
28666294,2025-08-30,12
28666294,2025-08-31,11
28666294,2025-09-01,11
28666294,2025-09-02,9
28666294,2025-09-03,10
28666294,2025-09-04,10
28666294,2025-09-05,11
28666294,2025-09-06,10
28666294,2025-09-07,10
28666294,2025-09-08,10
28666294,2025-09-09,9
28666294,2025-09-10,11
28666294,2025-09-11,10
28666294,2025-09-12,9
28666294,2025-09-13,9
28666294,2025-09-14,10
28666294,2025-09-15,9
28666294,2025-09-16,11
28666294,2025-09-17,10
28666294,2025-09-18,10
28666294,2025-09-19,11
28666294,2025-09-20,12
28666294,2025-09-21,12
28666294,2025-09-22,10
28666294,2025-09-23,12
28666294,2025-09-24,9
28666294,2025-09-25,11
28666294,2025-09-26,11
28666294,2025-09-27,11
28666294,2025-09-28,9
28666294,2025-09-29,10
28666294,2025-09-30,10
28666294,2025-10-01,10
28666294,2025-10-02,12
28666294,2025-10-03,12
28666294,2025-10-04,10
28666294,2025-10-05,10
28666294,2025-10-06,9
28666294,2025-10-07,11
28666294,2025-10-08,9
28666294,2025-10-09,9
28666294,2025-10-10,11
28666294,2025-10-11,9
28666294,2025-10-12,12
28666294,2025-10-13,11
